DEBUG firesimulator.FireSimulatorWrapper : Starting Connection from firesimulator.FireSimulatorWrapper. Registry: Kernel local registry
DEBUG firesimulator.FireSimulatorWrapper : Instantiating random number generator: org.uncommons.maths.random.MersenneTwisterRNG
DEBUG firesimulator.FireSimulatorWrapper : Using seed 8754487
INFO firesimulator.FireSimulatorWrapper : firesimulator.FireSimulatorWrapper@142b0bb1 connected
DEBUG firesimulator.FireSimulatorWrapper : Re-indexing world model
DEBUG firesimulator.FireSimulatorWrapper : Finished re-index. Took 79ms
DEBUG firesimulator.FireSimulatorWrapper : Ignoring property resq-fire.store
DEBUG firesimulator.FireSimulatorWrapper : Ignoring property resq-fire.virtual
DEBUG firesimulator.FireSimulatorWrapper : Ignoring property resq-fire.host
DEBUG firesimulator.FireSimulatorWrapper : Ignoring property resq-fire.port
DEBUG firesimulator.FireSimulatorWrapper : Ignoring property resq-fire.setup
DEBUG firesimulator.FireSimulatorWrapper : Ignoring property resq-fire.csetup
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.ray_rate' to '0.0025'
DEBUG firesimulator.FireSimulatorWrapper : Ignoring property resq-fire.help
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.cell_size' to '5000'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.max_ray_distance' to '200000'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.energy_loss' to '0.86'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.air_to_air_flow' to '1.0'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.air_to_building_flow' to '0.0015'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.air_cell_heat_capacity' to '0.004'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.wooden_capacity' to '1.1'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.wooden_energy' to '2400.0'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.wooden_ignition' to '47.0'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.wooden_burning' to '800.0'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.wooden_speed' to '0.05'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.steel_capacity' to '1.0'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.steel_energy' to '800.0'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.steel_ignition' to '47.0'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.steel_burning' to '850.0'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.steel_speed' to '0.05'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.concrete_capacity' to '1.5'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.concrete_energy' to '350.0'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.concrete_ignition' to '47.0'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.concrete_burning' to '800.0'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.concrete_speed' to '0.05'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.max_extinguish_power_sum' to '3000'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.water_refill_rate' to '2500'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.water_hydrant_refill_rate' to '400'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.water_capacity' to '15000'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.water_thermal_capacity' to '20'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.water_distance' to '50000'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.radiation_coefficient' to '0.011'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.wind_speed' to '0'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.wind_direction' to '100.0'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.wind_random' to '1'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.randomseed' to '23'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'random.seed' to '8754487'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.refuge_inflammable' to 'false'
DEBUG firesimulator.FireSimulatorWrapper : Ignoring property resq-fire.fire_station_inflammable
DEBUG firesimulator.FireSimulatorWrapper : Ignoring property resq-fire.police_office_inflammable
DEBUG firesimulator.FireSimulatorWrapper : Ignoring property resq-fire.ambulance_center_inflammable
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.gamma' to '0.2'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.rays.dir' to 'rays'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.burn-rate-average' to '0.15'
DEBUG firesimulator.FireSimulatorWrapper : Setting 'resq-fire.burn-rate-variance' to '0.02'
INFO firesimulator.world.World : World initialising
DEBUG firesimulator.world.Building : Initialised building 18435: ground area = 23.0, floors = 1, volume = 69.0, initial fuel = 165600.0, energy capacity = 75.9
DEBUG firesimulator.world.Building : Initialised building 17990: ground area = 56.0, floors = 1, volume = 168.0, initial fuel = 403200.0, energy capacity = 184.8
DEBUG firesimulator.world.Building : Initialised building 27209: ground area = 109.0, floors = 1, volume = 327.0, initial fuel = 784800.0, energy capacity = 359.7
DEBUG firesimulator.world.Building : Initialised building 11849: ground area = 79.0, floors = 1, volume = 237.0, initial fuel = 568800.0, energy capacity = 260.7
DEBUG firesimulator.world.Building : Initialised building 28233: ground area = 49.0, floors = 1, volume = 147.0, initial fuel = 352800.0, energy capacity = 161.7
DEBUG firesimulator.world.Building : Initialised building 29262: ground area = 191.0, floors = 1, volume = 573.0, initial fuel = 1375200.0, energy capacity = 630.3
DEBUG firesimulator.world.Building : Initialised building 20046: ground area = 46.0, floors = 1, volume = 138.0, initial fuel = 331200.0, energy capacity = 151.8
DEBUG firesimulator.world.Building : Initialised building 13904: ground area = 175.0, floors = 1, volume = 525.0, initial fuel = 1260000.0, energy capacity = 577.5
DEBUG firesimulator.world.Building : Initialised building 22097: ground area = 46.0, floors = 1, volume = 138.0, initial fuel = 331200.0, energy capacity = 151.8
DEBUG firesimulator.world.Building : Initialised building 15955: ground area = 107.0, floors = 1, volume = 321.0, initial fuel = 770400.0, energy capacity = 353.1
DEBUG firesimulator.world.Building : Initialised building 21076: ground area = 50.0, floors = 1, volume = 150.0, initial fuel = 360000.0, energy capacity = 165.0
DEBUG firesimulator.world.Building : Initialised building 26197: ground area = 86.0, floors = 1, volume = 258.0, initial fuel = 619200.0, energy capacity = 283.80002
DEBUG firesimulator.world.Building : Initialised building 16982: ground area = 131.0, floors = 1, volume = 393.0, initial fuel = 943200.0, energy capacity = 432.30002
DEBUG firesimulator.world.Building : Initialised building 24151: ground area = 45.0, floors = 1, volume = 135.0, initial fuel = 324000.0, energy capacity = 148.5
DEBUG firesimulator.world.Building : Initialised building 10842: ground area = 22.0, floors = 1, volume = 66.0, initial fuel = 158400.0, energy capacity = 72.6
DEBUG firesimulator.world.Building : Initialised building 9820: ground area = 196.0, floors = 1, volume = 588.0, initial fuel = 1411200.0, energy capacity = 646.8
DEBUG firesimulator.world.Building : Initialised building 23132: ground area = 47.0, floors = 1, volume = 141.0, initial fuel = 338400.0, energy capacity = 155.1
DEBUG firesimulator.world.Building : Initialised building 25183: ground area = 33.0, floors = 1, volume = 99.0, initial fuel = 237600.0, energy capacity = 108.9
DEBUG firesimulator.world.Building : Initialised building 33376: ground area = 88.0, floors = 1, volume = 264.0, initial fuel = 633600.0, energy capacity = 290.4
DEBUG firesimulator.world.Building : Initialised building 18017: ground area = 41.0, floors = 1, volume = 123.0, initial fuel = 295200.0, energy capacity = 135.3
DEBUG firesimulator.world.Building : Initialised building 11876: ground area = 53.0, floors = 1, volume = 159.0, initial fuel = 381600.0, energy capacity = 174.90001
DEBUG firesimulator.world.Building : Initialised building 28260: ground area = 41.0, floors = 1, volume = 123.0, initial fuel = 295200.0, energy capacity = 135.3
DEBUG firesimulator.world.Building : Initialised building 12901: ground area = 28.0, floors = 1, volume = 84.0, initial fuel = 201600.0, energy capacity = 92.4
DEBUG firesimulator.world.Building : Initialised building 14949: ground area = 110.0, floors = 1, volume = 330.0, initial fuel = 792000.0, energy capacity = 363.0
DEBUG firesimulator.world.Building : Initialised building 19046: ground area = 37.0, floors = 1, volume = 111.0, initial fuel = 266400.0, energy capacity = 122.100006
DEBUG firesimulator.world.Building : Initialised building 27240: ground area = 71.0, floors = 1, volume = 213.0, initial fuel = 511200.0, energy capacity = 234.3
DEBUG firesimulator.world.Building : Initialised building 34409: ground area = 53.0, floors = 1, volume = 159.0, initial fuel = 381600.0, energy capacity = 174.90001
DEBUG firesimulator.world.Building : Initialised building 20073: ground area = 89.0, floors = 1, volume = 267.0, initial fuel = 640800.0, energy capacity = 293.7
DEBUG firesimulator.world.Building : Initialised building 34410: ground area = 37.0, floors = 1, volume = 111.0, initial fuel = 266400.0, energy capacity = 122.100006
DEBUG firesimulator.world.Building : Initialised building 13931: ground area = 31.0, floors = 1, volume = 93.0, initial fuel = 223200.0, energy capacity = 102.3
DEBUG firesimulator.world.Building : Initialised building 22124: ground area = 52.0, floors = 1, volume = 156.0, initial fuel = 374400.0, energy capacity = 171.6
DEBUG firesimulator.world.Building : Initialised building 15982: ground area = 40.0, floors = 1, volume = 120.0, initial fuel = 288000.0, energy capacity = 132.0
DEBUG firesimulator.world.Building : Initialised building 21103: ground area = 326.0, floors = 1, volume = 978.0, initial fuel = 2347200.0, energy capacity = 1075.8
DEBUG firesimulator.world.Building : Initialised building 17009: ground area = 195.0, floors = 1, volume = 585.0, initial fuel = 1404000.0, energy capacity = 643.5
DEBUG firesimulator.world.Building : Initialised building 29297: ground area = 90.0, floors = 1, volume = 270.0, initial fuel = 648000.0, energy capacity = 297.0
DEBUG firesimulator.world.Building : Initialised building 24178: ground area = 54.0, floors = 1, volume = 162.0, initial fuel = 388800.0, energy capacity = 178.2
DEBUG firesimulator.world.Building : Initialised building 36467: ground area = 40.0, floors = 1, volume = 120.0, initial fuel = 288000.0, energy capacity = 132.0
DEBUG firesimulator.world.Building : Initialised building 26228: ground area = 85.0, floors = 1, volume = 255.0, initial fuel = 612000.0, energy capacity = 280.5
DEBUG firesimulator.world.Building : Initialised building 36468: ground area = 43.0, floors = 1, volume = 129.0, initial fuel = 309600.0, energy capacity = 141.90001
DEBUG firesimulator.world.Building : Initialised building 36469: ground area = 493.0, floors = 1, volume = 1479.0, initial fuel = 3549600.0, energy capacity = 1626.9
DEBUG firesimulator.world.Building : Initialised building 10870: ground area = 28.0, floors = 1, volume = 84.0, initial fuel = 201600.0, energy capacity = 92.4
DEBUG firesimulator.world.Building : Initialised building 9847: ground area = 28.0, floors = 1, volume = 84.0, initial fuel = 201600.0, energy capacity = 92.4
DEBUG firesimulator.world.Building : Initialised building 25210: ground area = 124.0, floors = 1, volume = 372.0, initial fuel = 892800.0, energy capacity = 409.2
DEBUG firesimulator.world.Building : Initialised building 33403: ground area = 38.0, floors = 1, volume = 114.0, initial fuel = 273600.0, energy capacity = 125.4
DEBUG firesimulator.world.Building : Initialised building 36475: ground area = 75.0, floors = 1, volume = 225.0, initial fuel = 540000.0, energy capacity = 247.5
DEBUG firesimulator.world.Building : Initialised building 18044: ground area = 92.0, floors = 1, volume = 276.0, initial fuel = 662400.0, energy capacity = 303.6
DEBUG firesimulator.world.Building : Initialised building 36476: ground area = 189.0, floors = 1, volume = 567.0, initial fuel = 1360800.0, energy capacity = 623.7
DEBUG firesimulator.world.Building : Initialised building 23165: ground area = 100.0, floors = 1, volume = 300.0, initial fuel = 720000.0, energy capacity = 330.0
DEBUG firesimulator.world.Building : Initialised building 14975: ground area = 50.0, floors = 1, volume = 150.0, initial fuel = 360000.0, energy capacity = 165.0
DEBUG firesimulator.world.Building : Initialised building 11903: ground area = 34.0, floors = 1, volume = 102.0, initial fuel = 244800.0, energy capacity = 112.200005
DEBUG firesimulator.world.Building : Initialised building 28287: ground area = 86.0, floors = 1, volume = 258.0, initial fuel = 619200.0, energy capacity = 283.80002
DEBUG firesimulator.world.Building : Initialised building 19072: ground area = 39.0, floors = 1, volume = 117.0, initial fuel = 280800.0, energy capacity = 128.7
DEBUG firesimulator.world.Building : Initialised building 27267: ground area = 71.0, floors = 1, volume = 213.0, initial fuel = 511200.0, energy capacity = 234.3
DEBUG firesimulator.world.Building : Initialised building 20100: ground area = 48.0, floors = 1, volume = 144.0, initial fuel = 345600.0, energy capacity = 158.40001
DEBUG firesimulator.world.Building : Initialised building 12933: ground area = 221.0, floors = 1, volume = 663.0, initial fuel = 1591200.0, energy capacity = 729.3
DEBUG firesimulator.world.Building : Initialised building 13959: ground area = 47.0, floors = 1, volume = 141.0, initial fuel = 338400.0, energy capacity = 155.1
DEBUG firesimulator.world.Building : Initialised building 22151: ground area = 59.0, floors = 1, volume = 177.0, initial fuel = 424800.0, energy capacity = 194.7
DEBUG firesimulator.world.Building : Initialised building 21130: ground area = 105.0, floors = 1, volume = 315.0, initial fuel = 756000.0, energy capacity = 346.5
DEBUG firesimulator.world.Building : Initialised building 16010: ground area = 36.0, floors = 1, volume = 108.0, initial fuel = 259200.0, energy capacity = 118.8
DEBUG firesimulator.world.Building : Initialised building 24205: ground area = 69.0, floors = 1, volume = 207.0, initial fuel = 496800.0, energy capacity = 227.70001
DEBUG firesimulator.world.Building : Initialised building 26255: ground area = 43.0, floors = 1, volume = 129.0, initial fuel = 309600.0, energy capacity = 141.90001
DEBUG firesimulator.world.Building : Initialised building 17040: ground area = 49.0, floors = 1, volume = 147.0, initial fuel = 352800.0, energy capacity = 161.7
DEBUG firesimulator.world.Building : Initialised building 11920: ground area = 70.0, floors = 1, volume = 210.0, initial fuel = 504000.0, energy capacity = 231.0
DEBUG firesimulator.world.Building : Initialised building 33425: ground area = 428.0, floors = 1, volume = 1284.0, initial fuel = 3081600.0, energy capacity = 1412.4
DEBUG firesimulator.world.Building : Initialised building 9875: ground area = 39.0, floors = 1, volume = 117.0, initial fuel = 280800.0, energy capacity = 128.7
DEBUG firesimulator.world.Building : Initialised building 25237: ground area = 74.0, floors = 1, volume = 222.0, initial fuel = 532800.0, energy capacity = 244.20001
DEBUG firesimulator.world.Building : Initialised building 34453: ground area = 33.0, floors = 1, volume = 99.0, initial fuel = 237600.0, energy capacity = 108.9
DEBUG firesimulator.world.Building : Initialised building 18071: ground area = 115.0, floors = 1, volume = 345.0, initial fuel = 828000.0, energy capacity = 379.5
DEBUG firesimulator.world.Building : Initialised building 23192: ground area = 89.0, floors = 1, volume = 267.0, initial fuel = 640800.0, energy capacity = 293.7
DEBUG firesimulator.world.Building : Initialised building 15002: ground area = 61.0, floors = 1, volume = 183.0, initial fuel = 439200.0, energy capacity = 201.3
DEBUG firesimulator.world.Building : Initialised building 28314: ground area = 39.0, floors = 1, volume = 117.0, initial fuel = 280800.0, energy capacity = 128.7
DEBUG firesimulator.world.Building : Initialised building 19100: ground area = 256.0, floors = 1, volume = 768.0, initial fuel = 1843200.0, energy capacity = 844.80005
DEBUG firesimulator.world.Building : Initialised building 27294: ground area = 40.0, floors = 1, volume = 120.0, initial fuel = 288000.0, energy capacity = 132.0
DEBUG firesimulator.world.Building : Initialised building 12960: ground area = 92.0, floors = 1, volume = 276.0, initial fuel = 662400.0, energy capacity = 303.6
DEBUG firesimulator.world.Building : Initialised building 11937: ground area = 13.0, floors = 1, volume = 39.0, initial fuel = 93600.0, energy capacity = 42.9
DEBUG firesimulator.world.Building : Initialised building 13986: ground area = 17.0, floors = 1, volume = 51.0, initial fuel = 122400.0, energy capacity = 56.100002
DEBUG firesimulator.world.Building : Initialised building 22178: ground area = 36.0, floors = 1, volume = 108.0, initial fuel = 259200.0, energy capacity = 118.8
DEBUG firesimulator.world.Building : Initialised building 20132: ground area = 130.0, floors = 1, volume = 390.0, initial fuel = 936000.0, energy capacity = 429.0
DEBUG firesimulator.world.Building : Initialised building 16037: ground area = 53.0, floors = 1, volume = 159.0, initial fuel = 381600.0, energy capacity = 174.90001
DEBUG firesimulator.world.Building : Initialised building 29352: ground area = 65.0, floors = 1, volume = 195.0, initial fuel = 468000.0, energy capacity = 214.5
DEBUG firesimulator.world.Building : Initialised building 24233: ground area = 152.0, floors = 1, volume = 456.0, initial fuel = 1094400.0, energy capacity = 501.6
DEBUG firesimulator.world.Building : Initialised building 17066: ground area = 50.0, floors = 1, volume = 150.0, initial fuel = 360000.0, energy capacity = 165.0
DEBUG firesimulator.world.Building : Initialised building 26282: ground area = 40.0, floors = 1, volume = 120.0, initial fuel = 288000.0, energy capacity = 132.0
DEBUG firesimulator.world.Building : Initialised building 10924: ground area = 117.0, floors = 1, volume = 351.0, initial fuel = 842400.0, energy capacity = 386.1
DEBUG firesimulator.world.Building : Initialised building 35500: ground area = 29.0, floors = 1, volume = 87.0, initial fuel = 208800.0, energy capacity = 95.700005
DEBUG firesimulator.world.Building : Initialised building 9902: ground area = 36.0, floors = 1, volume = 108.0, initial fuel = 259200.0, energy capacity = 118.8
DEBUG firesimulator.world.Building : Initialised building 25264: ground area = 76.0, floors = 1, volume = 228.0, initial fuel = 547200.0, energy capacity = 250.8
DEBUG firesimulator.world.Building : Initialised building 18098: ground area = 73.0, floors = 1, volume = 219.0, initial fuel = 525600.0, energy capacity = 240.90001
DEBUG firesimulator.world.Building : Initialised building 15029: ground area = 56.0, floors = 1, volume = 168.0, initial fuel = 403200.0, energy capacity = 184.8
DEBUG firesimulator.world.Building : Initialised building 28341: ground area = 97.0, floors = 1, volume = 291.0, initial fuel = 698400.0, energy capacity = 320.1
DEBUG firesimulator.world.Building : Initialised building 19127: ground area = 193.0, floors = 1, volume = 579.0, initial fuel = 1389600.0, energy capacity = 636.9
DEBUG firesimulator.world.Building : Initialised building 27321: ground area = 49.0, floors = 1, volume = 147.0, initial fuel = 352800.0, energy capacity = 161.7
DEBUG firesimulator.world.Building : Initialised building 12987: ground area = 32.0, floors = 1, volume = 96.0, initial fuel = 230400.0, energy capacity = 105.600006
DEBUG firesimulator.world.Building : Initialised building 11964: ground area = 48.0, floors = 1, volume = 144.0, initial fuel = 345600.0, energy capacity = 158.40001
DEBUG firesimulator.world.Building : Initialised building 14013: ground area = 61.0, floors = 1, volume = 183.0, initial fuel = 439200.0, energy capacity = 201.3
DEBUG firesimulator.world.Building : Initialised building 20159: ground area = 19.0, floors = 1, volume = 57.0, initial fuel = 136800.0, energy capacity = 62.7
DEBUG firesimulator.world.Building : Initialised building 16064: ground area = 76.0, floors = 1, volume = 228.0, initial fuel = 547200.0, energy capacity = 250.8
DEBUG firesimulator.world.Building : Initialised building 29378: ground area = 54.0, floors = 1, volume = 162.0, initial fuel = 388800.0, energy capacity = 178.2
DEBUG firesimulator.world.Building : Initialised building 21187: ground area = 50.0, floors = 1, volume = 150.0, initial fuel = 360000.0, energy capacity = 165.0
DEBUG firesimulator.world.Building : Initialised building 18115: ground area = 231.0, floors = 1, volume = 693.0, initial fuel = 1663200.0, energy capacity = 762.3
DEBUG firesimulator.world.Building : Initialised building 24260: ground area = 99.0, floors = 1, volume = 297.0, initial fuel = 712800.0, energy capacity = 326.7
DEBUG firesimulator.world.Building : Initialised building 17093: ground area = 26.0, floors = 1, volume = 78.0, initial fuel = 187200.0, energy capacity = 85.8
DEBUG firesimulator.world.Building : Initialised building 26309: ground area = 43.0, floors = 1, volume = 129.0, initial fuel = 309600.0, energy capacity = 141.90001
DEBUG firesimulator.world.Building : Initialised building 9929: ground area = 30.0, floors = 1, volume = 90.0, initial fuel = 216000.0, energy capacity = 99.0
DEBUG firesimulator.world.Building : Initialised building 33482: ground area = 103.0, floors = 1, volume = 309.0, initial fuel = 741600.0, energy capacity = 339.9
DEBUG firesimulator.world.Building : Initialised building 10955: ground area = 58.0, floors = 1, volume = 174.0, initial fuel = 417600.0, energy capacity = 191.40001
DEBUG firesimulator.world.Building : Initialised building 15056: ground area = 46.0, floors = 1, volume = 138.0, initial fuel = 331200.0, energy capacity = 151.8
DEBUG firesimulator.world.Building : Initialised building 35536: ground area = 9.0, floors = 1, volume = 27.0, initial fuel = 64800.0, energy capacity = 29.7
DEBUG firesimulator.world.Building : Initialised building 28368: ground area = 129.0, floors = 1, volume = 387.0, initial fuel = 928800.0, energy capacity = 425.7
DEBUG firesimulator.world.Building : Initialised building 19154: ground area = 96.0, floors = 1, volume = 288.0, initial fuel = 691200.0, energy capacity = 316.80002
DEBUG firesimulator.world.Building : Initialised building 23251: ground area = 202.0, floors = 1, volume = 606.0, initial fuel = 1454400.0, energy capacity = 666.60004
DEBUG firesimulator.world.Building : Initialised building 27348: ground area = 141.0, floors = 1, volume = 423.0, initial fuel = 1015200.0, energy capacity = 465.30002
DEBUG firesimulator.world.Building : Initialised building 13014: ground area = 93.0, floors = 1, volume = 279.0, initial fuel = 669600.0, energy capacity = 306.9
DEBUG firesimulator.world.Building : Initialised building 14040: ground area = 97.0, floors = 1, volume = 291.0, initial fuel = 698400.0, energy capacity = 320.1
DEBUG firesimulator.world.Building : Initialised building 16091: ground area = 45.0, floors = 1, volume = 135.0, initial fuel = 324000.0, energy capacity = 148.5
DEBUG firesimulator.world.Building : Initialised building 20187: ground area = 43.0, floors = 1, volume = 129.0, initial fuel = 309600.0, energy capacity = 141.90001
DEBUG firesimulator.world.Building : Initialised building 11996: ground area = 67.0, floors = 1, volume = 201.0, initial fuel = 482400.0, energy capacity = 221.1
DEBUG firesimulator.world.Building : Initialised building 29405: ground area = 65.0, floors = 1, volume = 195.0, initial fuel = 468000.0, energy capacity = 214.5
DEBUG firesimulator.world.Building : Initialised building 21214: ground area = 21.0, floors = 1, volume = 63.0, initial fuel = 151200.0, energy capacity = 69.3
DEBUG firesimulator.world.Building : Initialised building 18142: ground area = 34.0, floors = 1, volume = 102.0, initial fuel = 244800.0, energy capacity = 112.200005
DEBUG firesimulator.world.Building : Initialised building 22239: ground area = 31.0, floors = 1, volume = 93.0, initial fuel = 223200.0, energy capacity = 102.3
DEBUG firesimulator.world.Building : Initialised building 24287: ground area = 67.0, floors = 1, volume = 201.0, initial fuel = 482400.0, energy capacity = 221.1
DEBUG firesimulator.world.Building : Initialised building 17120: ground area = 73.0, floors = 1, volume = 219.0, initial fuel = 525600.0, energy capacity = 240.90001
DEBUG firesimulator.world.Building : Initialised building 33504: ground area = 31.0, floors = 1, volume = 93.0, initial fuel = 223200.0, energy capacity = 102.3
DEBUG firesimulator.world.Building : Initialised building 26336: ground area = 34.0, floors = 1, volume = 102.0, initial fuel = 244800.0, energy capacity = 112.200005
DEBUG firesimulator.world.Building : Initialised building 10982: ground area = 178.0, floors = 1, volume = 534.0, initial fuel = 1281600.0, energy capacity = 587.4
DEBUG firesimulator.world.Building : Initialised building 28395: ground area = 32.0, floors = 1, volume = 96.0, initial fuel = 230400.0, energy capacity = 105.600006
DEBUG firesimulator.world.Building : Initialised building 9964: ground area = 116.0, floors = 1, volume = 348.0, initial fuel = 835200.0, energy capacity = 382.80002
DEBUG firesimulator.world.Building : Initialised building 15084: ground area = 77.0, floors = 1, volume = 231.0, initial fuel = 554400.0, energy capacity = 254.1
DEBUG firesimulator.world.Building : Initialised building 19181: ground area = 52.0, floors = 1, volume = 156.0, initial fuel = 374400.0, energy capacity = 171.6
DEBUG firesimulator.world.Building : Initialised building 23278: ground area = 40.0, floors = 1, volume = 120.0, initial fuel = 288000.0, energy capacity = 132.0
DEBUG firesimulator.world.Building : Initialised building 13041: ground area = 30.0, floors = 1, volume = 90.0, initial fuel = 216000.0, energy capacity = 99.0
DEBUG firesimulator.world.Building : Initialised building 14067: ground area = 160.0, floors = 1, volume = 480.0, initial fuel = 1152000.0, energy capacity = 528.0
DEBUG firesimulator.world.Building : Initialised building 33524: ground area = 58.0, floors = 1, volume = 174.0, initial fuel = 417600.0, energy capacity = 191.40001
DEBUG firesimulator.world.Building : Initialised building 20214: ground area = 228.0, floors = 1, volume = 684.0, initial fuel = 1641600.0, energy capacity = 752.4
DEBUG firesimulator.world.Building : Initialised building 27383: ground area = 90.0, floors = 1, volume = 270.0, initial fuel = 648000.0, energy capacity = 297.0
DEBUG firesimulator.world.Building : Initialised building 12023: ground area = 25.0, floors = 1, volume = 75.0, initial fuel = 180000.0, energy capacity = 82.5
DEBUG firesimulator.world.Building : Initialised building 16119: ground area = 37.0, floors = 1, volume = 111.0, initial fuel = 266400.0, energy capacity = 122.100006
DEBUG firesimulator.world.Building : Initialised building 25336: ground area = 108.0, floors = 1, volume = 324.0, initial fuel = 777600.0, energy capacity = 356.4
DEBUG firesimulator.world.Building : Initialised building 29432: ground area = 50.0, floors = 1, volume = 150.0, initial fuel = 360000.0, energy capacity = 165.0
DEBUG firesimulator.world.Building : Initialised building 24314: ground area = 33.0, floors = 1, volume = 99.0, initial fuel = 237600.0, energy capacity = 108.9
DEBUG firesimulator.world.Building : Initialised building 17147: ground area = 33.0, floors = 1, volume = 99.0, initial fuel = 237600.0, energy capacity = 108.9
DEBUG firesimulator.world.Building : Initialised building 26363: ground area = 48.0, floors = 1, volume = 144.0, initial fuel = 345600.0, energy capacity = 158.40001
DEBUG firesimulator.world.Building : Initialised building 33533: ground area = 60.0, floors = 1, volume = 180.0, initial fuel = 432000.0, energy capacity = 198.0
DEBUG firesimulator.world.Building : Initialised building 15101: ground area = 149.0, floors = 1, volume = 447.0, initial fuel = 1072800.0, energy capacity = 491.7
DEBUG firesimulator.world.Building : Initialised building 22270: ground area = 84.0, floors = 1, volume = 252.0, initial fuel = 604800.0, energy capacity = 277.2
DEBUG firesimulator.world.Building : Initialised building 21250: ground area = 45.0, floors = 1, volume = 135.0, initial fuel = 324000.0, energy capacity = 148.5
DEBUG firesimulator.world.Building : Initialised building 28423: ground area = 89.0, floors = 1, volume = 267.0, initial fuel = 640800.0, energy capacity = 293.7
DEBUG firesimulator.world.Building : Initialised building 33545: ground area = 36.0, floors = 1, volume = 108.0, initial fuel = 259200.0, energy capacity = 118.8
DEBUG firesimulator.world.Building : Initialised building 19209: ground area = 60.0, floors = 1, volume = 180.0, initial fuel = 432000.0, energy capacity = 198.0
DEBUG firesimulator.world.Building : Initialised building 23305: ground area = 109.0, floors = 1, volume = 327.0, initial fuel = 784800.0, energy capacity = 359.7
DEBUG firesimulator.world.Building : Initialised building 14094: ground area = 271.0, floors = 1, volume = 813.0, initial fuel = 1951200.0, energy capacity = 894.30005
DEBUG firesimulator.world.Building : Initialised building 13072: ground area = 201.0, floors = 1, volume = 603.0, initial fuel = 1447200.0, energy capacity = 663.3
DEBUG firesimulator.world.Building : Initialised building 35601: ground area = 46.0, floors = 1, volume = 138.0, initial fuel = 331200.0, energy capacity = 151.8
DEBUG firesimulator.world.Building : Initialised building 27410: ground area = 29.0, floors = 1, volume = 87.0, initial fuel = 208800.0, energy capacity = 95.700005
DEBUG firesimulator.world.Building : Initialised building 12050: ground area = 34.0, floors = 1, volume = 102.0, initial fuel = 244800.0, energy capacity = 112.200005
DEBUG firesimulator.world.Building : Initialised building 16146: ground area = 209.0, floors = 1, volume = 627.0, initial fuel = 1504800.0, energy capacity = 689.7
DEBUG firesimulator.world.Building : Initialised building 29459: ground area = 110.0, floors = 1, volume = 330.0, initial fuel = 792000.0, energy capacity = 363.0
DEBUG firesimulator.world.Building : Initialised building 20245: ground area = 266.0, floors = 1, volume = 798.0, initial fuel = 1915200.0, energy capacity = 877.80005
DEBUG firesimulator.world.Building : Initialised building 24341: ground area = 55.0, floors = 1, volume = 165.0, initial fuel = 396000.0, energy capacity = 181.5
